Vulnerability Name,Vulnerability ID,Category,Rule Name,Severity,Status,First Seen Time,Last Seen Time,Application Name,Application ID,How to Fix,Line Number,Source File Name,Code Snippet,CWE,OWASP,Reference,Language,Comment
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/ReferenceDataResource.java:122,66f3f523416a1861bee338b5,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338b5/howtofix,122,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/ReferenceDataResource.java,"return convertToBase(referenceDataService
        .updateReferenceDataNode(IntegrationBeansUtil.getServiceData(referenceDataRequest),
            referenceDataFile, projectName));",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicAPIResource.java:562,66f3f523416a1861bee338b7,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338b7/howtofix,562,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicAPIResource.java,"return new ResponseEntity(sb.toString(),httpStatus);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/ReferenceDataResource.java:80,66f3f523416a1861bee338b8,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338b8/howtofix,80,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/ReferenceDataResource.java,return convertToBase(referenceDataNodesMap.getIData());,http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicAPIResource.java:614,66f3f523416a1861bee338b9,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338b9/howtofix,614,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicAPIResource.java,"return new ResponseEntity<Base>(response,httpStatus);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicServiceListResource.java:126,66f3f523416a1861bee338ba,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338ba/howtofix,126,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicServiceListResource.java,"return new ResponseEntity<JSONObject>(publicServicesJson, HttpStatus.OK);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/RecipeResource.java:71,66f3f523416a1861bee338bb,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338bb/howtofix,71,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/RecipeResource.java,"return convertToBase(recipeOperations.retrieveRecipeDataInstallAndCopy(recipeName, recipeVersion, StageEnum.development.stageId(), 
        		IntegrationBeansUtil.getServiceData(saveRequest), assemblyType, projectName));",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Path Traversal Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/providers/RecipeOperations.java:713,66f3f523416a1861bee338bc,FILE_HANDLING,Path Traversal Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338bc/howtofix,713,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/providers/RecipeOperations.java,"			ZipOutputStream out = new ZipOutputStream(new FileOutputStream(recipeZipFile));",http://cwe.mitre.org/data/definitions/22.html,Not Available,Not Available,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicAPIResource.java:648,66f3f523416a1861bee338c0,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338c0/howtofix,648,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicAPIResource.java,"return new ResponseEntity<Base>(response,httpStatus);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/providers/OriginFlowServiceOperations.java:1263,66f3f523416a1861bee338c1,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338c1/howtofix,1263,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/providers/OriginFlowServiceOperations.java,"		response.getWriter().write(errorResponseJson);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicAPIResource.java:150,66f3f523416a1861bee338c3,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338c3/howtofix,150,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicAPIResource.java,"return new ResponseEntity<Base>(response, status);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicAPIResource.java:303,66f3f523416a1861bee338c4,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338c4/howtofix,303,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicAPIResource.java,"return new ResponseEntity<Base>(response, status);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicAPIResource.java:395,66f3f523416a1861bee338c5,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338c5/howtofix,395,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicAPIResource.java,"return new ResponseEntity<Base>(response, status);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/ProviderWSDResource.java:38,66f3f523416a1861bee338c6,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338c6/howtofix,38,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/ProviderWSDResource.java,"return convertToBase(providerWSDOperation.addOperationToWSD(wsdName, creationType,
						IntegrationBeansUtil.getServiceData(wsdInputData), projectName));",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicAPIResource.java:197,66f3f523416a1861bee338c7,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338c7/howtofix,197,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicAPIResource.java,"return new ResponseEntity<Base>(responseResult, status);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/providers/OriginFlowServiceOperations.java:1263,66f3f523416a1861bee338c8,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338c8/howtofix,1263,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/providers/OriginFlowServiceOperations.java,"		response.getWriter().write(errorResponseJson);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicAPIResource.java:481,66f3f523416a1861bee338c9,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338c9/howtofix,481,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/PublicAPIResource.java,"return new ResponseEntity(response,httpStatus);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/providers/OriginFlowServiceOperations.java:1263,66f3f523416a1861bee338ca,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338ca/howtofix,1263,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/providers/OriginFlowServiceOperations.java,"		response.getWriter().write(errorResponseJson);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/providers/OriginFlowServiceOperations.java:1004,66f3f523416a1861bee338cb,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338cb/howtofix,1004,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/providers/OriginFlowServiceOperations.java,"			return new ResponseEntity<>(message,httpStatus) ;",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationListResource.java:29,66f3f523416a1861bee338fb,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338fb/howtofix,29,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationListResource.java,"return convertToBase(flowServiceListOperations.getIntegrationsForSpecification(projectName, specificationName));",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java:55,66f3f523416a1861bee338fe,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee338fe/howtofix,55,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java,"return integrationSchedulerController.deleteSchedule(request, integrationName, projectName);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java:67,66f3f523416a1861bee33900,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33900/howtofix,67,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java,"return integrationSchedulerController.resumeSchedule(request, integrationName, projectName);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Accessibility Subversion Rule@packages/is-origin/src/main/java/com/softwareag/edge/flowservice/origin.java:244,66f3f523416a1861bee33901,PERMISSIONS_PRIVILEGES_AND_ACCESS_CONTROLS,Accessibility Subversion Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33901/howtofix,244,packages/is-origin/src/main/java/com/softwareag/edge/flowservice/origin.java,isVisible.setAccessible,http://cwe.mitre.org/data/definitions/284.html,Not Available,https://www.securecoding.cert.org/confluence/display/java/SEC05-J.+Do+not+use+reflection+to+increase+accessibility+of+classes%2C+methods%2C+or+fields,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java:36,66f3f523416a1861bee33902,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33902/howtofix,36,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java,"return integrationSchedulerController.getScheduleMetadata(request, integrationName, projectName);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java:61,66f3f523416a1861bee33903,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33903/howtofix,61,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java,"return integrationSchedulerController.pauseSchedule(request, integrationName, projectName);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java:49,66f3f523416a1861bee3390b,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee3390b/howtofix,49,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java,"return integrationSchedulerController.setSchedule(request, integrationName, schedulerData, projectName);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java:73,66f3f523416a1861bee3390c,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee3390c/howtofix,73,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java,"return convertToBase(integrationJobSchedulerOperations.performScheduleOperationForAll(request, projectName, ""FETCH_ALL""));",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java:73,66f3f523416a1861bee3390d,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee3390d/howtofix,73,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java,"return convertToBase(integrationJobSchedulerOperations.performScheduleOperationForAll(request, projectName, ""FETCH_ALL""));",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java:49,66f3f523416a1861bee3390e,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee3390e/howtofix,49,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java,"return integrationSchedulerController.setSchedule(request, integrationName, schedulerData, projectName);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
Cross Site Scripting Rule@modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java:49,66f3f523416a1861bee33910,INJECTION,Cross Site Scripting Rule,CRITICAL,REPORTED,2024-09-25T11:33:54.988Z,2024-09-25T11:33:54.988Z,unifiedTooling,29247bee-4b4a-4902-ab6c-7dbc5344a0ba,https://app.contrastsecurity.com/Contrast/static/ng/index.html#/142bb017-de7e-4af7-b5b9-f0782aa6d369/scans/29247bee-4b4a-4902-ab6c-7dbc5344a0ba/vulnerabilities/66f3f523416a1861bee33910/howtofix,49,modules/flow/src/main/java/com/softwareag/wmic/unfiedtooling/rest/IntegrationSchedulerResource.java,"return integrationSchedulerController.setSchedule(request, integrationName, schedulerData, projectName);",http://cwe.mitre.org/data/definitions/79.html,https://www.owasp.org/index.php/XSS_(Cross_Site_Scripting)_Prevention_Cheat_Sheet,https://www.google.es/about/appsecurity/learning/xss/,JAVA,
